Date,Open,High,Low,Raw_Close,Adj_Close,Volume,Return,LogReturn,Volatility,RSI_14,Ticker
2015-01-22,57.97150039672852,58.28164291381836,57.284156799316406,58.04693984985352,54.588645935058594,2182355.0,0.0090338661037734,0.0089933048357382,0.9974861145019532,37.32925387020887,APTV
2015-01-23,57.96311950683594,58.50796127319336,57.79547500610352,58.39899444580078,54.91972351074219,2305473.0,0.0060649530687655,0.0060466352679912,0.7124862670898366,39.26466836348909,APTV
2015-01-26,58.23973083496094,58.5163459777832,57.88767623901367,58.31517028808594,54.84090423583984,1924428.0,-0.001435172463804,-0.0014362033102174,0.6286697387695312,50.71230923858116,APTV
2015-01-27,57.71165084838867,58.734283447265625,57.40150833129883,58.50796127319336,55.022193908691406,2601098.0,0.0033057382145258,0.0033002862737761,1.3327751159667969,53.972795061695926,APTV
2015-01-28,58.6169319152832,58.81810760498047,57.015926361083984,57.14165878295898,53.73730850219727,2927622.0,-0.0233521296629207,-0.0236291112129847,1.8021812438964844,44.035087272458725,APTV
2015-01-29,57.27577590942383,58.16429138183594,56.70578384399414,57.97988128662109,54.52558517456055,2176748.0,0.0146690761843988,0.0145625260174708,1.4585075378417969,40.31800699680581,APTV
2015-01-30,57.54400634765625,58.29002380371094,57.43503952026367,57.61106491088867,54.1787338256836,2151337.0,-0.0063612586232044,-0.0063815776443737,0.8549842834472656,42.88551814198777,APTV
2015-02-02,58.03855895996094,59.396480560302734,57.72841644287109,59.35456848144531,55.81837463378906,2739128.0,0.0302635497791605,0.0298146430834855,1.6680641174316475,58.83988572910528,APTV
2015-02-03,59.88264846801758,61.165130615234375,59.874267578125,60.97233963012695,57.33975601196289,4094137.0,0.0272559240242169,0.0268910956415772,1.290863037109375,72.03476396935724,APTV
2015-02-04,60.71249008178711,61.3579216003418,60.71249008178711,60.98072052001953,57.34763717651367,3020557.0,0.0001374467751333,0.0001374373301908,0.6454315185546875,75.38482088114213,APTV
2015-02-05,61.80217742919922,63.646270751953125,61.70997619628906,63.6043586730957,59.8149642944336,3272518.0,0.0430240414321796,0.0421242260235281,1.9362945556640625,80.81823905917524,APTV
2015-02-06,63.97317886352539,65.30595397949219,63.86420822143555,64.67728424072266,60.82396697998047,3762841.0,0.0168687333922017,0.016728036358484,1.4417457580566406,85.44612093028091,APTV
2015-02-09,64.01509094238281,64.85330963134766,64.00670623779297,64.71919250488281,60.86337661743164,2579147.0,0.0006479294167731,0.0006477196011341,0.8466033935546875,84.58817961507917,APTV
2015-02-10,65.45683288574219,66.02682495117188,64.89522552490234,65.87594604492188,61.95122528076172,2702861.0,0.0178736166770365,0.0177157617739379,1.1315994262695312,84.82530275824219,APTV
2015-02-11,65.96814727783203,66.16931915283203,65.07125091552734,65.30595397949219,61.41519546508789,2276721.0,-0.0086524489748919,-0.0086900987439788,1.0980682373046875,80.15334651885141,APTV
2015-02-12,65.58256530761719,65.74182891845703,65.24727630615234,65.43168640136719,61.53343963623047,2966872.0,0.0019253243476167,0.0019234732862431,0.4945526123046875,79.77303919076911,APTV
2015-02-13,65.29756927490234,66.01005554199219,65.1383056640625,65.96814727783203,62.23726272583008,1899495.0,0.0114380586191902,0.011373138597048,0.8717498779296875,81.52244634516315,APTV
2015-02-17,66.03520202636719,66.23638153076172,65.38139343261719,65.80050659179688,62.07909393310547,1858336.0,-0.00254138414508,-0.0025446189435057,0.8549880981445312,80.1351020269866,APTV
2015-02-18,65.80050659179688,65.93461608886719,65.38139343261719,65.75021362304688,62.03163146972656,1737008.0,-0.0007645482620937,-0.0007648406781698,0.55322265625,89.6048489599822,APTV
2015-02-19,65.82565307617188,66.89019012451172,65.73344421386719,66.56328582763672,62.79873275756836,2055420.0,0.0123662923200105,0.0122904543103771,1.1567459106445312,89.58378506634548,APTV
2015-02-20,66.30343627929688,66.48784637451172,65.24727630615234,66.44593811035156,62.68801498413086,2406400.0,-0.0017630574467947,-0.0017646134617398,1.240570068359375,91.65483059320296,APTV
2015-02-23,66.15255737304688,66.54652404785156,66.08550262451172,66.38726043701172,62.63266372680664,1565335.0,-0.0008829639499389,-0.0008833539922197,0.4610214233398437,89.48138501845739,APTV
2015-02-24,66.35372924804688,66.59681701660156,66.06034851074219,66.08550262451172,62.34796905517578,1206720.0,-0.0045454664497849,-0.0045558284945488,0.536468505859375,83.87103099150846,APTV
2015-02-25,66.15255737304688,67.1835708618164,66.15255737304688,66.9321060180664,63.14669036865234,2034900.0,0.012810702988091,0.0127293400731956,1.0310134887695312,85.4296316563972,APTV
2015-02-26,66.7057876586914,66.89857482910156,66.16931915283203,66.26990509033203,62.52194213867188,1048766.0,-0.0098936021244051,-0.0099428690266567,0.7292556762695312,71.34394889132196,APTV
2015-02-27,66.25314331054688,66.50460815429688,65.86756134033203,66.08550262451172,62.34796905517578,1115694.0,-0.0027825924394708,-0.002786471046539,0.6370468139648438,63.83872715356769,APTV
2015-03-02,66.08550262451172,67.5104751586914,66.08550262451172,67.17518615722656,63.37602615356445,1844378.0,0.0164890230422563,0.0163545552500488,1.4249725341796875,69.34312614162965,APTV
2015-03-03,67.04107666015625,67.24224853515625,66.43755340576172,67.07460021972656,63.281131744384766,1948169.0,-0.0014973234350439,-0.001498445544025,0.8046951293945312,62.085691524655225,APTV
2015-03-04,68.34031677246094,68.93545532226562,66.83989715576172,67.71165466308594,63.88215637207031,3863411.0,0.0094976908774846,0.0094528713758504,2.0955581665039062,72.15707530265172,APTV
2015-03-05,67.5775375366211,67.72003173828125,66.81475067138672,67.16680908203125,63.368125915527344,1536107.0,-0.0080465420351355,-0.0080790901720472,0.9052810668945312,65.38451696112355,APTV
2015-03-06,66.7057876586914,66.99916076660156,66.15255737304688,66.29505157470703,62.54566955566406,1807634.0,-0.0129790229390664,-0.0130639864199622,0.8466033935546875,52.535655747731,APTV
2015-03-09,65.73344421386719,66.42079162597656,65.62447357177734,66.20285034179688,62.45867919921875,2224945.0,-0.0013908294061493,-0.0013917975071141,0.7963180541992188,53.15782993048752,APTV
2015-03-10,65.45683288574219,65.59095001220703,64.59346008300781,65.07962799072266,61.39897537231445,2244272.0,-0.0169664783260026,-0.0171120580186506,0.9974899291992188,45.49548399503068,APTV
2015-03-11,65.05448150634766,65.69991302490234,64.33361053466797,64.44258117675781,60.797969818115234,3120411.0,-0.0097885274233781,-0.0098367500013291,1.366302490234375,35.40945700239682,APTV
2015-03-12,64.8114013671875,65.54065704345703,64.80301666259766,65.33110046386719,61.63623046875,1729731.0,0.0137876421390801,0.0136934573379826,0.737640380859375,43.06568608761128,APTV
2015-03-13,65.10477447509766,65.1634521484375,64.09053039550781,64.37552642822266,60.73470306396485,2731970.0,-0.0146265824163634,-0.0147346055060445,1.0729217529296875,38.74293688800881,APTV
2015-03-16,64.84493255615234,65.77535247802734,64.79463195800781,65.61609649658203,61.90509796142578,2025118.0,0.0192706119963785,0.0190872852219754,0.9807205200195312,47.62300794651112,APTV
2015-03-17,65.10477447509766,65.76697540283203,64.92874908447266,65.55741882324219,61.84974670410156,1271977.0,-0.0008941308413518,-0.0008945308147693,0.838226318359375,42.435368688612726,APTV
